"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.476469263E1,1.275192949E-1,-3.655942351E0,-5.466966833E-1
9.477468262E1,-1.195882047E-1,-3.367213274E0,-5.406942241E-1
9.478467362E1,-5.566869802E-1,-3.116639618E0,-6.359541379E-1
9.479466463E1,-8.932085301E-1,-2.597855934E0,-7.821775062E-1
9.480465563E1,-1.249049171E0,-2.058645587E0,-1.126794855E0
9.481464562E1,-1.710370366E0,-1.836891103E0,-1.509020764E0
9.482463662E1,-2.056367219E0,-1.806717716E0,-1.710447842E0
9.483462762E1,-2.248388466E0,-1.627008221E0,-1.444908530E0
9.484461762E1,-2.365243463E0,-1.594714633E0,-1.168462699E0
9.485460862E1,-2.092710004E0,-1.406540124E0,-8.513436355E-1
9.486459962E1,-1.517719959E0,-9.530487889E-1,-4.638235112E-1
9.487458963E1,-1.258521660E0,-6.866747868E-1,-3.051733477E-1
9.488458063E1,-1.291805181E0,-3.562240720E-1,-9.152412772E-2
9.489457163E1,-1.425381607E0,2.301119095E-1,7.800814256E-2
9.490456162E1,-1.711257389E0,1.204183778E0,2.022136742E-1
9.491455262E1,-2.395519322E0,2.172609574E0,1.023395763E-1
9.492454363E1,-3.376071805E0,2.635830091E0,-3.898946786E-1
9.493453362E1,-4.229035266E0,2.621440094E0,-1.013621996E0
9.494452462E1,-4.739575253E0,2.100344421E0,-1.918657836E0
9.495451562E1,-4.719431010E0,1.335630355E0,-2.714714293E0
9.496450563E1,-3.380440845E0,1.274275521E0,-1.875799645E0
9.497449663E1,-1.112324166E0,1.856449454E0,6.308691068E-1
9.498448762E1,8.794257657E-1,2.524152365E0,2.799374374E0
9.499447862E1,2.470310619E0,3.072865022E0,4.523797207E0
9.500446863E1,3.591986383E0,3.199330941E0,5.298569654E0
9.501445963E1,4.060872267E0,2.898457198E0,4.909686543E0
9.502445063E1,3.984903780E0,2.366788005E0,4.082675073E0
9.503444062E1,3.513196614E0,2.125262330E0,3.083888193E0
9.504443162E1,2.820640697E0,2.715760944E0,2.037245801E0
9.505442263E1,2.499711004E0,3.841613082E0,1.103803384E0
9.506441262E1,2.100207011E0,4.952319762E0,3.923867619E-1
9.507440362E1,1.699272351E0,5.643253076E0,3.523654944E-1
9.508439462E1,1.492533370E0,5.725338044E0,6.504321362E-1
9.509438463E1,1.430717630E0,5.096844222E0,6.140846743E-1
9.510437563E1,6.402249442E-1,3.612655998E0,1.756334013E-1
9.511436662E1,-1.778242068E-1,2.120651216E0,-1.804573542E-1
9.512435663E1,-7.744958729E-1,1.100107432E0,-1.287621206E-1
9.513434763E1,-9.240878952E-1,2.747811288E-1,5.812081195E-2
9.514433846E1,-4.364347145E-1,-5.387215197E-1,3.307220987E-1
9.515432846E1,1.764539849E-1,-1.423379520E0,4.972285811E-1
9.516431946E1,4.320090301E-1,-2.242418312E0,5.384374181E-1
9.517431046E1,4.422276241E-1,-3.040163299E0,3.626625142E-1
9.518430146E1,4.322459885E-1,-3.663458946E0,1.512359671E-1
9.519429146E1,5.750887160E-1,-4.092553943E0,-1.138500396E-1
9.520428246E1,8.036703361E-1,-4.392692108E0,-5.038382737E-1
9.521427346E1,8.648944116E-1,-4.696372515E0,-9.446738950E-1
9.522426346E1,6.975669801E-1,-4.882197028E0,-1.102085033E0
9.523425446E1,5.849187626E-1,-4.830774275E0,-1.033825807E0
9.524424546E1,6.072507410E-1,-4.714274935E0,-7.910926098E-1
9.525423546E1,5.842150502E-1,-4.616437569E0,-5.935976386E-1
9.526422646E1,6.780714861E-1,-4.329752094E0,-5.467538399E-1
9.527421746E1,6.478667434E-1,-4.087448155E0,-5.854541483E-1
9.528420746E1,6.030161874E-1,-3.927845480E0,-7.940331014E-1
9.529419846E1,5.339574277E-1,-3.755609311E0,-1.098941497E0
9.530418946E1,4.606777822E-1,-3.498325975E0,-1.497562560E0
9.531417946E1,4.323242681E-1,-3.052358837E0,-1.899529400E0
9.532417046E1,4.195381616E-1,-2.444212157E0,-2.174844965E0
9.533416146E1,4.243640149E-1,-1.639004953E0,-2.351233242E0
9.534415146E1,3.876756603E-1,-6.281307095E-1,-2.447317028E0
9.535414246E1,3.252572910E-1,4.308187562E-1,-2.410298306E0
9.536413346E1,3.084825794E-1,1.579713601E0,-2.173355094E0
9.537412346E1,3.247645900E-1,2.521569065E0,-1.767346074E0
9.538411446E1,3.244253053E-1,2.922627833E0,-1.588796082E0
9.539410546E1,1.624140161E-1,2.698343259E0,-1.760121839E0
9.540409646E1,-6.950183250E-2,2.669481402E0,-1.801502584E0
9.541408646E1,-1.308541813E-1,2.952526401E0,-1.951622245E0
9.542407746E1,-6.017507038E-1,2.848238386E0,-2.627163933E0
9.543406846E1,-1.623146135E0,2.853968073E0,-3.446600921E0
9.544405846E1,-2.566024569E0,3.057664601E0,-3.689571442E0
9.545404946E1,-3.024824591E0,3.268502333E0,-2.478496136E0
9.546404046E1,-2.869466118E0,3.688401999E0,-1.838774272E-1
9.547403046E1,-2.589232460E0,4.123441860E0,1.015065528E0
9.548402146E1,-2.076761431E0,3.017984810E0,1.201273618E0
9.549401246E1,-1.105723610E0,1.147718970E0,1.626277903E0
9.550400246E1,4.196252851E-1,-5.631628811E-1,1.941029429E0
9.551399346E1,2.582237436E0,-1.650776567E0,1.809375860E0
9.552398446E1,4.814505567E0,-1.806294962E0,1.851569368E0
9.553397446E1,5.825799640E0,-1.120783771E0,1.811753338E0
9.554396546E1,5.385569791E0,9.811335504E-1,2.458696294E0
9.555395646E1,4.066732639E0,3.741800526E0,3.275260545E0
9.556394646E1,2.757006619E0,5.408556949E0,3.120597598E0
9.557393746E1,1.733244966E0,4.368187596E0,2.290340922E0
9.558392846E1,9.569762175E-1,1.723931667E0,1.777671672E0
9.559391846E1,2.324012406E-1,1.128974551E-1,1.471944155E0
9.560390946E1,-7.121031582E-2,-4.568037826E-1,1.236080924E0
9.561390046E1,-2.863537918E-1,-4.324220628E-1,8.531263053E-1
9.562389146E1,-5.996098919E-1,-1.587437189E-1,4.605115751E-1
9.563388146E1,-7.623762759E-1,4.226355779E-1,-2.938518226E-2
9.564387246E1,-7.260663092E-1,7.329607612E-1,1.996729859E-1
9.565386346E1,-2.757201185E-1,7.081942946E-1,5.528728779E-1
9.566385346E1,3.028059563E-1,2.988862753E-1,4.928378338E-1
9.567384446E1,7.935145996E-1,-6.021152776E-1,4.178483894E-1
9.568383546E1,1.086097357E0,-1.586162496E0,5.033452803E-1
9.569382546E1,1.258009737E0,-2.351699849E0,6.092412794E-1
9.570381646E1,1.340401244E0,-2.889417987E0,5.713384581E-1
9.571380746E1,1.407646563E0,-3.237629035E0,3.142393094E-1
9.572379746E1,1.423504797E0,-3.441419703E0,-8.860724419E-3
9.573378846E1,1.410675275E0,-3.530261713E0,-3.617795116E-1
9.574377946E1,1.355032001E0,-3.488175209E0,-6.173211081E-1
9.575376946E1,1.095809802E0,-3.435073135E0,-7.928941369E-1
9.576376046E1,7.093013187E-1,-3.340797892E0,-9.239068508E-1
9.577375146E1,2.599645401E-1,-3.064702894E0,-1.017432480E0
9.578374146E1,-2.322156646E-1,-2.581600674E0,-1.091150667E0
9.579373246E1,-7.816538881E-1,-2.116828891E0,-1.170753638E0
9.580372346E1,-1.275046476E0,-1.549709199E0,-1.282335323E0
9.581371346E1,-1.811555117E0,-1.106884355E0,-1.483512286E0
9.582370446E1,-2.354674328E0,-9.527704614E-1,-1.772270599E0
9.583369546E1,-2.980885981E0,-1.057077772E0,-1.878597538E0
9.584368546E1,-3.337949421E0,-1.174048398E0,-1.840788272E0
9.585367646E1,-3.186400993E0,-1.130562070E0,-1.427140449E0
9.586366746E1,-2.587384740E0,-9.017172521E-1,-7.848869598E-1
9.587365846E1,-2.134987127E0,-6.303883195E-1,-3.170613219E-1
9.588364846E1,-2.092779439E0,-2.352779245E-1,6.072187275E-2
9.589363946E1,-2.252522593E0,4.069989538E-1,5.231019987E-1
9.590363046E1,-2.323218062E0,1.313305101E0,7.358584951E-1
9.591362046E1,-2.502647476E0,2.023217892E0,3.150644977E-1
9.592361146E1,-2.709226389E0,2.436316661E0,-3.978293502E-1
9.593360246E1,-2.688787739E0,2.651253292E0,-1.198938240E0
9.594359246E1,-2.528918431E0,2.547159989E0,-2.133367302E0
9.595358346E1,-2.321423259E0,2.347882787E0,-2.944305215E0
9.596357446E1,-1.972271687E0,2.064611501E0,-3.101900541E0
9.597356446E1,-1.210281839E0,1.793668485E0,-1.686929317E0
9.598355546E1,-1.002631204E-1,1.738892353E0,1.110058224E0
9.599354646E1,1.254188143E0,2.109023443E0,3.510234999E0
9.600353646E1,2.339493787E0,2.539534636E0,4.828837677E0
9.601352746E1,2.817843390E0,2.707207637E0,5.302801284E0
9.602351846E1,2.797081681E0,2.565179354E0,4.935667477E0
9.603350846E1,2.138847166E0,2.208950604E0,4.476341790E0
9.604349946E1,1.303578550E0,2.127695357E0,3.652560906E0
9.605349046E1,1.153660253E0,2.343919544E0,2.653995636E0
9.606348046E1,1.228937673E0,2.641678476E0,2.048785573E0
9.607347146E1,1.190650909E0,3.101126370E0,1.757665424E0
9.608346246E1,1.442946350E0,3.807045513E0,1.570425299E0
9.609345246E1,1.907489215E0,4.412161582E0,1.357432868E0
9.610344346E1,2.198603664E0,4.466020870E0,7.672236907E-1
9.611343446E1,1.998893183E0,3.725858093E0,-1.454510973E-1
9.612342546E1,1.073928644E0,2.437999490E0,-8.816178869E-1
9.613341546E1,2.655279100E-1,1.180152306E0,-1.230041335E0
9.614340621E1,-1.997931462E-1,1.537525356E-2,-1.271665909E0
9.615339721E1,-2.398102476E-1,-1.074052239E0,-1.007479423E0
9.616338721E1,-1.196441187E-1,-1.884236593E0,-5.481039619E-1
9.617337821E1,-1.025409398E-1,-2.404112536E0,-1.004546533E-1
9.618336921E1,1.050379202E-2,-2.824184695E0,2.648373538E-1
9.619335921E1,-1.506264679E-2,-3.188834605E0,5.307640439E-1
9.620335021E1,5.596055813E-2,-3.433312538E0,6.608960941E-1
9.621334121E1,3.330617890E-1,-3.616594682E0,5.631060901E-1
9.622333121E1,5.562324688E-1,-3.803909651E0,3.817090883E-1
9.623332221E1,8.586568943E-1,-3.973555503E0,1.660971773E-1
9.624331321E1,1.125553784E0,-4.119109658E0,-1.240545273E-2
9.625330321E1,1.381912236E0,-4.159767103E0,-2.114119291E-1
9.626329421E1,1.494208890E0,-4.139158591E0,-6.581169856E-1
9.627328521E1,1.547985440E0,-3.989155290E0,-1.174322632E0
9.628327521E1,1.483382624E0,-3.596061600E0,-1.608673691E0
9.629326621E1,1.397279450E0,-3.198112966E0,-2.029549257E0
9.630325721E1,1.056168091E0,-2.660858513E0,-2.143011553E0
9.631324721E1,4.959304992E-1,-2.007493560E0,-1.920249594E0
9.632323821E1,-1.889078964E-1,-1.331454273E0,-1.712473463E0
9.633322921E1,-8.043236893E-1,-7.157787180E-1,-1.703174052E0
9.634321921E1,-1.311447440E0,-2.124071252E-1,-1.720284759E0
9.635321021E1,-1.669333730E0,1.988813460E-1,-1.672092592E0
9.636320121E1,-1.742241931E0,4.605015618E-1,-1.805250065E0
9.637319121E1,-1.531869052E0,5.580541688E-1,-1.744519714E0
9.638318221E1,-8.072139680E-1,8.327125061E-1,-1.176996564E0
9.639317321E1,-2.376622729E-2,1.056726939E0,-1.233722157E0
9.640316321E1,5.890031889E-1,1.016923773E0,-1.954088600E0
9.641315421E1,6.978037193E-1,1.245196148E0,-2.211720430E0
9.642314521E1,6.085249954E-1,2.178259739E0,-1.855502205E0
9.643313621E1,8.762059964E-2,3.008815207E0,-2.153224300E0
9.644312621E1,-8.765189686E-1,3.854348903E0,-2.760956413E0
9.645311721E1,-1.890111875E0,4.620965068E0,-3.018018724E0
9.646310821E1,-2.941514047E0,4.825591888E0,-2.215352136E0
9.647309821E1,-3.416298310E0,4.423583533E0,-5.279596828E-1
9.648308921E1,-3.027760770E0,3.421190091E0,7.103454852E-1
9.649308021E1,-2.426548010E0,1.529835683E0,1.565941070E0
9.650307021E1,-1.322237015E0,-6.207567859E-1,2.166947131E0
9.651306121E1,4.730628428E-1,-2.372144639E0,2.100480076E0
9.652305221E1,2.266089303E0,-3.097753696E0,1.531846540E0
9.653304221E1,3.806029559E0,-2.722724978E0,1.388430712E0
9.654303321E1,4.911616125E0,-1.499375197E0,1.830663233E0
9.655302421E1,4.820235546E0,4.932974249E-1,2.315928923E0
9.656301421E1,3.911873518E0,2.830021970E0,2.636142333E0
9.657300521E1,2.691950498E0,4.456440207E0,2.371433617E0
9.658299621E1,1.965783909E0,4.213953835E0,1.690261645E0
9.659298621E1,1.553655193E0,2.572224664E0,1.342967441E0
9.660297721E1,7.249793118E-1,1.085519214E0,1.378647151E0
9.661296821E1,1.023989987E-1,1.648634148E-1,1.312419248E0
9.662295821E1,-4.092726436E-1,-1.922237062E-1,1.272491536E0
9.663294921E1,-8.561273157E-1,-1.303782910E-1,1.190798843E0
9.664294021E1,-1.109374611E0,1.347145861E-1,8.950689679E-1
9.665293021E1,-1.148636179E0,1.731208527E-1,8.371768552E-1
9.666292121E1,-8.012380406E-1,3.668601573E-2,9.641911700E-1
9.667291221E1,-3.411518504E-1,-2.110172421E-1,6.571702483E-1
9.668290221E1,1.598095932E-1,-9.501053005E-1,2.402410412E-1
9.669289321E1,6.858250402E-1,-1.765947420E0,7.267431244E-3
9.670288421E1,9.680103520E-1,-2.561735344E0,-1.087302176E-1
9.671287521E1,1.103158217E0,-3.211597815E0,-2.852334653E-1
9.672286521E1,1.277702866E0,-3.679897808E0,-4.135490048E-1
9.673285621E1,1.406502848E0,-3.930149283E0,-5.134040992E-1
9.674284721E1,1.364420291E0,-4.108543155E0,-6.689355770E-1
9.675283721E1,1.164543310E0,-4.097255690E0,-8.530281452E-1
9.676282821E1,8.398686940E-1,-3.874515365E0,-9.781232576E-1
9.677281921E1,4.851455658E-1,-3.339529631E0,-9.126470138E-1
9.678280921E1,8.841490734E-2,-2.673857458E0,-7.682131858E-1
9.679280021E1,-3.776432635E-1,-2.113977204E0,-7.976188333E-1
9.680279121E1,-7.354364723E-1,-1.548985314E0,-8.957519227E-1
9.681278121E1,-1.177444460E0,-1.177946736E0,-1.182836616E0
9.682277221E1,-1.544074968E0,-7.050841606E-1,-1.351467538E0
9.683276321E1,-1.930065899E0,-2.458321488E-1,-1.324567423E0
9.684275321E1,-2.291660639E0,2.970765620E-1,-1.121332971E0
9.685274421E1,-2.464172797E0,6.888382566E-1,-8.610555683E-1
9.686273521E1,-2.602040201E0,6.241914403E-1,-7.318180691E-1
9.687272521E1,-2.516450413E0,4.362502348E-1,-5.086769177E-1
9.688271621E1,-2.363712954E0,3.748591483E-1,-2.574018882E-1
9.689270721E1,-2.360197754E0,5.681026089E-1,-1.491484380E-1
9.690269721E1,-2.702600031E0,8.684483492E-1,-1.072952378E-1
9.691268821E1,-3.277473716E0,1.053056642E0,-1.273080643E-1
9.692267921E1,-3.936594961E0,1.195354482E0,-1.698610300E-1
9.693266921E1,-4.474969741E0,1.039948354E0,-5.336847281E-1
9.694266021E1,-4.605228749E0,9.062120068E-1,-9.432061708E-1
9.695265121E1,-3.934118080E0,6.486749017E-1,-1.483650865E0
9.696264121E1,-2.636641392E0,5.245607328E-1,-1.475038501E0
9.697263221E1,-1.064814808E0,7.861207223E-1,-5.730304961E-1
9.698262321E1,4.200296932E-1,1.360230761E0,1.302434542E0
9.699261321E1,1.855972614E0,1.883320334E0,2.744732144E0
9.700260421E1,2.958404022E0,2.160840299E0,3.617166540E0
9.701259521E1,3.507268414E0,1.932286087E0,3.973615730E0
9.702258521E1,3.453243942E0,1.530453148E0,3.782553865E0
9.703257621E1,3.081392602E0,1.389446958E0,3.125705726E0
9.704256721E1,2.544630484E0,1.839480835E0,2.390133013E0
9.705255721E1,2.398192377E0,2.760906712E0,1.702562433E0
9.706254821E1,2.452750261E0,3.805244570E0,1.102719237E0
9.707253921E1,2.339016946E0,4.731681511E0,9.400825882E-1
9.708252921E1,2.207249942E0,5.618208282E0,1.012938895E0
9.709252021E1,1.821127886E0,5.808502992E0,9.870450854E-1
9.710251121E1,1.467581401E0,5.520034701E0,9.181069976E-1
9.711250121E1,1.129165463E0,4.585696417E0,9.015247326E-1
9.712249221E1,7.786066116E-1,3.254341546E0,6.387773198E-1
9.713248321E1,4.751504450E-1,1.924934383E0,3.814091992E-1
9.714247346E1,1.916707058E-1,7.657338202E-1,2.989149997E-1
9.715246446E1,1.136019715E-1,-1.917752248E-1,3.407779940E-1
9.716245546E1,1.970948754E-1,-9.693215901E-1,3.844538444E-1
9.717244646E1,3.354907954E-1,-1.541242431E0,3.233211682E-1
9.718243646E1,4.689768816E-1,-2.013959411E0,2.941296384E-1
9.719242746E1,5.802888642E-1,-2.605383055E0,1.781887076E-1
9.720241846E1,8.073225070E-1,-3.098098097E0,1.109830767E-1
9.721240846E1,1.008104637E0,-3.507997270E0,-2.218141258E-2
9.722239946E1,1.159450604E0,-3.819568495E0,-1.309617700E-1
9.723239046E1,1.443498035E0,-3.917593557E0,-2.524816024E-1
9.724238046E1,1.564850272E0,-3.832264554E0,-4.591363100E-1
9.725237146E1,1.401710470E0,-3.620547400E0,-6.582210660E-1
9.726236246E1,1.199983065E0,-3.356107657E0,-6.899397989E-1
9.727235246E1,9.236171944E-1,-3.089780433E0,-7.350153997E-1
9.728234346E1,5.879354873E-1,-2.950409709E0,-8.340731531E-1
9.729233446E1,4.220615275E-1,-2.835464559E0,-1.047421095E0
9.730232446E1,3.811657358E-1,-2.796647233E0,-1.216430771E0
9.731231546E1,3.545605391E-1,-2.887104244E0,-1.415438417E0
9.732230646E1,1.495062876E-1,-2.725027612E0,-1.577319167E0
9.733229646E1,-1.728412827E-1,-2.387124036E0,-1.762904529E0
9.734228746E1,-5.426303103E-1,-2.133872355E0,-1.868743810E0
9.735227846E1,-6.874484465E-1,-1.980788741E0,-1.985261861E0
9.736226846E1,-7.187724924E-1,-1.971410977E0,-1.768247715E0
9.737225946E1,-7.390252740E-1,-1.785442622E0,-1.373014528E0
9.738225046E1,-5.937120248E-1,-1.062734368E0,-1.046192595E0
9.739224046E1,-3.396116938E-1,5.794590712E-3,-1.039802758E0
9.740223146E1,7.917225011E-2,8.412137729E-1,-1.748083007E0
9.741222246E1,6.234121527E-1,1.262841291E0,-2.611460651E0
9.742221246E1,8.771875978E-1,1.672624104E0,-2.624193547E0
9.743220346E1,7.399338582E-1,2.245791571E0,-2.202486507E0
9.744219446E1,4.809516138E-1,2.842091208E0,-2.206349178E0
9.745218446E1,-3.761848582E-1,3.243378602E0,-2.882512425E0
9.746217546E1,-1.424614160E0,3.342114685E0,-3.747340763E0
9.747216646E1,-2.394351487E0,3.242375219E0,-3.780422555E0
9.748215646E1,-2.924975782E0,3.239489034E0,-3.185153782E0
9.749214746E1,-3.014323284E0,3.463094746E0,-1.801465747E0
9.750213846E1,-2.520822961E0,3.496782310E0,-8.762105280E-1
9.751212846E1,-1.585831543E0,3.067748709E0,-3.727021470E-1
9.752211946E1,-1.340292194E-1,2.436062892E0,5.682639190E-1
9.753211046E1,1.566494070E0,1.489441363E0,1.517405087E0
9.754210046E1,3.460111205E0,1.419049072E-1,2.049543811E0
9.755209146E1,5.295446656E0,-8.925961804E-1,2.395942222E0
9.756208246E1,6.003125226E0,-1.771142671E0,2.418412487E0
9.757207246E1,4.614236677E0,-2.123236270E0,2.053716969E0
9.758206346E1,2.710183578E0,-1.238087103E0,2.153926551E0
9.759205446E1,1.910199107E0,4.393165147E-1,2.480765440E0
9.760204446E1,1.188610815E0,1.588436478E0,2.163952771E0
9.761203546E1,1.941032206E-1,1.650604075E0,1.520784047E0
9.762202646E1,-4.171918201E-1,1.263316085E0,1.031775043E0
9.763201646E1,-5.297625621E-1,1.051190795E0,1.001867119E0
9.764200746E1,-4.576658814E-1,1.132873474E0,1.078035947E0
9.765199846E1,-3.552794543E-1,1.462962831E0,8.586033922E-1
9.766198846E1,-2.858062731E-1,1.545235494E0,4.063942786E-1
9.767197946E1,-4.336163566E-2,1.368405753E0,1.706558128E-1
9.768197046E1,4.621514633E-1,1.289032139E0,-2.180882800E-1
9.769196146E1,6.123868621E-1,6.567282718E-1,-7.561514032E-1
9.770195146E1,4.987786049E-1,4.523230612E-2,-7.646783978E-1
9.771194246E1,3.639057054E-1,-8.681431246E-1,-5.676950580E-1
9.772193346E1,3.841527859E-1,-1.882022837E0,-4.883278763E-1
9.773192346E1,4.539353213E-1,-2.887704753E0,-6.807207133E-1
9.774191446E1,6.229089998E-1,-3.589268305E0,-7.769645673E-1
9.775190546E1,5.050518267E-1,-4.156265790E0,-6.934417695E-1
9.776189546E1,3.306755037E-1,-4.506529795E0,-6.030297822E-1
9.777188646E1,1.240482415E-1,-4.663276690E0,-6.393616028E-1
9.778187746E1,2.472433012E-2,-4.453056423E0,-6.441047180E-1
9.779186746E1,-4.342814773E-2,-4.190446274E0,-8.197862126E-1
9.780185846E1,-1.433064483E-1,-3.789194548E0,-1.054988416E0
9.781184946E1,-2.445920274E-1,-3.244828126E0,-1.423670858E0
9.782183946E1,-5.399497274E-1,-2.721638566E0,-1.757849611E0
9.783183046E1,-9.378029781E-1,-2.179984083E0,-1.974898402E0
9.784182146E1,-1.403223145E0,-1.564732450E0,-1.937870178E0
9.785181146E1,-1.859514565E0,-1.134489645E0,-1.891442847E0
9.786180246E1,-2.079352770E0,-4.959321803E-1,-1.593265255E0
9.787179346E1,-2.131613868E0,1.690985531E-1,-1.071302001E0
9.788178346E1,-1.914094522E0,6.732104033E-1,-7.576213932E-1
9.789177446E1,-1.715429962E0,9.694484746E-1,-4.214088321E-1
9.790176546E1,-1.738501174E0,1.030489898E0,-4.362306467E-1
9.791175546E1,-1.674474163E0,1.294781706E0,-4.772918415E-1
9.792174646E1,-1.717684941E0,1.687029305E0,-4.946738595E-1
9.793173746E1,-2.220862844E0,2.358243468E0,-3.428685929E-1
9.794172746E1,-2.711923124E0,2.763088308E0,-7.095110875E-1
9.795171846E1,-3.363117591E0,2.756227770E0,-1.222114264E0
9.796170946E1,-4.016084642E0,2.718997378E0,-1.692613688E0
9.797169946E1,-4.568397722E0,2.521994743E0,-2.473960451E0
9.798169046E1,-4.525363677E0,2.216478894E0,-3.012968777E0
9.799168146E1,-2.690949454E0,2.134888601E0,-2.302781751E0
9.800167146E1,7.453125109E-2,2.176835942E0,-4.533989489E-2
9.801166246E1,1.664958404E0,2.314776437E0,2.599980520E0
9.802165346E1,2.551984819E0,2.800934996E0,4.939930097E0
9.803164346E1,2.659867118E0,2.878406510E0,5.608103709E0
9.804163446E1,2.463755890E0,2.586098353E0,4.864479380E0
9.805162546E1,1.789311578E0,2.236914913E0,3.452042924E0
9.806161546E1,1.112758687E0,1.949006200E0,1.444582547E0
9.807160646E1,1.867718647E0,2.139801432E0,3.536790714E-2
9.808159746E1,2.814206714E0,2.778242537E0,-4.649672265E-1
9.809158746E1,3.292516263E0,3.617965854E0,-1.605699505E-1
9.810157846E1,3.277964590E0,4.508393303E0,1.076879953E0
9.811156946E1,3.016965056E0,5.579634785E0,2.636007262E0
9.812155946E1,2.651332522E0,6.363089762E0,3.410054653E0
9.813155046E1,1.659009301E0,6.230560280E0,2.904646475E0
9.814154146E1,-2.483280328E-1,5.035100548E0,8.557511204E-1
9.815153087E1,-1.397104472E0,3.628189711E0,-1.289656622E0
9.816152187E1,-1.444864237E0,2.381759800E0,-2.026679151E0
9.817151287E1,-1.132051210E0,1.053226211E0,-1.369142356E0
9.818150287E1,-7.134333998E-1,-2.623096025E-1,-1.489073865E-1
9.819149387E1,-4.930929551E-1,-1.516470117E0,6.547747171E-1
9.820148487E1,5.090852726E-2,-2.613006654E0,7.694584966E-1
9.821147488E1,1.504826264E-1,-3.595017287E0,5.296511726E-1
9.822146588E1,-7.014429532E-3,-4.529349139E0,8.887460813E-2
9.823145688E1,-1.200903709E-1,-5.264800229E0,-3.713471644E-1
9.824144687E1,-4.690358654E-2,-5.798504838E0,-7.819041489E-1
9.825143788E1,4.116439819E-4,-6.284873897E0,-9.728859065E-1
9.826142888E1,2.952559949E-1,-6.774399868E0,-9.273444289E-1
9.827141887E1,7.892640392E-1,-6.999548076E0,-8.290924948E-1
9.828140987E1,1.347585280E0,-6.825544878E0,-9.942932940E-1
9.829140087E1,1.651856402E0,-6.544568040E0,-1.367789456E0
9.830139087E1,1.716592681E0,-6.055151997E0,-1.540690015E0
9.831138187E1,1.646965937E0,-5.500114406E0,-1.685054115E0
9.832137287E1,1.305184780E0,-4.987765583E0,-1.766593976E0
9.833136288E1,9.000114731E-1,-4.437582936E0,-1.760231328E0
9.834135388E1,4.267741641E-1,-3.707262193E0,-1.751418843E0
9.835134488E1,1.479290742E-1,-2.755379924E0,-1.463973230E0
9.836133487E1,-1.362636963E-1,-1.777633665E0,-1.174075953E0
9.837132587E1,-5.447161948E-1,-9.044227588E-1,-1.182349543E0
9.838131688E1,-8.580765581E-1,1.013796097E-1,-1.443448334E0
9.839130687E1,-1.318215008E0,9.536200619E-1,-1.927679358E0
9.840129787E1,-1.346687147E0,1.706292372E0,-2.438835642E0
